FIRE_NUM, XStart, YStart, FireSize
8512, 378808.072496, 5728022.554248, 91.923202
8513, 373823.631513, 5729947.503830, 51.793288
8514, 375206.097466, 5731362.101436, 69.090665
8515, 380577.051167, 5729002.895152, 95.086151
8516, 372280.707261, 5732711.485950, 47.147707
8517, 374386.782543, 5728554.342481, 70.672139
8518, 381313.424156, 5728127.144792, 144.111859
8519, 380036.101369, 5728239.478518, 133.041537
8520, 376549.580355, 5731583.935041, 21.942958
8521, 380817.812120, 5729777.400906, 75.317720
8522, 377876.111211, 5728087.236249, 72.550140
8523, 381114.632590, 5728032.271946, 160.420814
8524, 376245.302454, 5729878.877158, 48.531497
8525, 372905.991088, 5730171.324009, 48.828023
8526, 381630.393562, 5729411.649971, 44.874337
8527, 376846.959897, 5732912.863408, 23.722117
8528, 378209.189961, 5726677.236360, 85.201936
8529, 373909.626300, 5725919.732845, 14.529796
8530, 380397.890434, 5730039.375175, 72.945509
8531, 375450.728903, 5728552.967610, 110.900895
8532, 378248.981460, 5730955.855995, 2.668738
8533, 376765.675778, 5729319.003987, 62.171714
8534, 380799.528432, 5732191.380548, 3.854844
8535, 378522.655475, 5726693.642360, 74.131614
8536, 381805.023970, 5730027.180247, 9.587689
8537, 376326.267139, 5732034.303752, 0.098842
8538, 376783.842711, 5729651.312007, 63.852031
8539, 381121.744468, 5727993.368933, 101.807417
8540, 372546.750541, 5725594.438634, 1.581474
8541, 373114.554645, 5728088.389020, 74.230457
8542, 373443.247023, 5726625.911609, 82.236671
8543, 379746.893144, 5725237.225166, 70.869823
8544, 373160.808829, 5732775.143788, 0.790737
8545, 380111.881683, 5729857.419540, 78.876038
8546, 375554.701285, 5727014.683157, 64.543926
8547, 376842.540348, 5725448.621135, 63.950873
8548, 377551.495288, 5728270.129446, 30.443383
8549, 373788.897376, 5729810.384232, 57.229606
8550, 375034.976557, 5730472.274704, 42.699810
8551, 375676.456908, 5728542.553359, 97.952573
8552, 375470.160922, 5729678.726585, 60.985608
8553, 373817.374902, 5729193.690322, 24.414012
8554, 373055.997740, 5730359.291619, 67.410348
8555, 375504.531396, 5728936.906969, 122.168901
8556, 373568.231892, 5725024.377958, 14.233270
8557, 379861.070213, 5724429.952146, 16.506639
8558, 379400.472941, 5729671.137861, 26.588539
8559, 373351.528072, 5727653.817884, 101.510891
8560, 372552.079779, 5732651.622706, 47.345391
8561, 377733.396577, 5724380.671155, 16.308955
8562, 375664.656734, 5730354.157972, 30.739909
8563, 381612.701301, 5730881.241996, 4.052528
8564, 379051.396761, 5729663.828129, 49.223392
8565, 377892.442763, 5728065.589715, 77.393406
8566, 380068.794266, 5724564.694551, 23.326748
8567, 380248.094195, 5726270.588223, 64.346241
8568, 380403.169920, 5729668.809796, 84.114672
8569, 375219.458695, 5732162.491124, 22.041800
8570, 377577.975635, 5725588.003884, 68.102243
8571, 372355.455410, 5731826.898801, 12.948322
8572, 373197.678885, 5729343.692737, 80.358670
8573, 372852.769051, 5732563.208309, 23.129064
8574, 373657.810416, 5728134.548397, 77.887616
8575, 377038.218344, 5728072.869511, 55.252763
8576, 379201.460061, 5732059.335641, 24.018643
8577, 378378.759994, 5730546.225414, 20.460326
8578, 377821.888691, 5729006.692355, 81.149407
8579, 374228.596918, 5728413.745676, 23.030222
8580, 377914.260672, 5727724.433112, 106.255314
8581, 374977.838387, 5731633.375406, 42.600968
8582, 372248.699571, 5729272.349340, 76.306142
8583, 379984.454124, 5725203.262150, 44.083600
8584, 372827.186532, 5727488.905265, 55.450448
8585, 380547.991163, 5726594.443773, 18.483483
8586, 375091.417804, 5730688.164668, 34.891280
8587, 374808.320168, 5730043.760490, 81.347092
8588, 378712.029940, 5725706.335885, 84.707725
8589, 372418.678683, 5732160.460419, 37.362334
8590, 374873.581529, 5731152.524394, 43.391705
8591, 380228.763183, 5729863.290032, 79.172564
8592, 377911.131735, 5725394.146436, 150.734283
8593, 375463.644969, 5729657.029048, 59.404134
8594, 378971.770787, 5727561.865490, 62.171714
8595, 375727.281749, 5732410.047836, 0.494211
8596, 375907.423672, 5729269.543774, 67.311506
8597, 377495.652779, 5728109.299900, 31.431805
8598, 377612.466124, 5727489.001682, 72.846666
8599, 372255.789911, 5728606.696676, 21.745274
8600, 376600.710278, 5728486.869444, 48.531497
8601, 372809.067152, 5732876.082400, 19.570746
8602, 378078.007997, 5730224.887973, 12.454111
8603, 380271.337069, 5727897.241345, 76.108458
8604, 374645.976616, 5730856.842832, 50.112971
8605, 381970.338078, 5728261.427827, 22.041800
8606, 381116.663092, 5730408.365569, 9.488847
8607, 374536.385625, 5728311.353181, 33.902858
8608, 380924.047490, 5728428.318919, 91.725518
8609, 373918.809364, 5730167.470764, 77.689932
8610, 380135.782709, 5729572.196393, 98.644468
8611, 378731.333338, 5726609.536630, 42.106757
8612, 375109.235053, 5727104.966815, 120.883953
8613, 376326.702756, 5732150.470489, 0.593053
8614, 380746.926185, 5724789.135118, 13.343691
8615, 374847.186379, 5730432.122641, 45.961601
8616, 375955.732880, 5728006.179814, 39.932230
8617, 377981.731968, 5726880.414572, 53.671289
8618, 375852.338962, 5729236.401719, 80.556354
8619, 376118.612818, 5728073.130821, 44.182442
8620, 374402.891575, 5730070.135457, 87.672989
8621, 378689.487127, 5725968.913496, 75.713089
8622, 377773.319919, 5730558.451145, 35.780859
8623, 379460.821739, 5727468.085874, 0.098842
8624, 376658.167714, 5725448.768321, 47.048865
8625, 375874.724251, 5726778.053744, 58.218028
8626, 373066.204068, 5731017.171706, 7.017793
8627, 372745.609521, 5728301.543119, 38.153071
8628, 373638.988997, 5731725.297462, 6.227056
8629, 378961.504785, 5729772.091858, 41.612546
8630, 377816.658262, 5725627.517510, 81.050565
8631, 376964.416284, 5725312.968702, 51.496762
8632, 377295.041134, 5726369.633598, 23.919801
8633, 377193.233072, 5725942.707944, 53.275920
8634, 380417.574673, 5727159.273331, 90.341728
8635, 377017.951399, 5726897.777145, 59.898345
8636, 379288.470082, 5727170.630165, 76.899195
8637, 377283.818310, 5727444.161214, 93.801203
8638, 373007.833386, 5729274.549044, 84.411198
8639, 379407.290214, 5726849.199568, 83.719303
8640, 379132.892165, 5728036.150110, 69.288349
8641, 372218.354048, 5728551.354462, 77.492248
8642, 376103.899314, 5727423.627722, 88.859095
8643, 379631.559320, 5732885.463711, 38.153071
8644, 377920.914893, 5730177.223524, 17.890430
8645, 381703.124182, 5730267.240931, 3.162949
8646, 374632.891035, 5727248.492408, 104.772682
8647, 379029.477962, 5728220.622391, 45.368548
8648, 372834.202916, 5732273.979291, 16.407797
8649, 381079.135666, 5729387.847159, 57.229606
8650, 380071.790932, 5726795.593632, 122.959638
8651, 379746.249055, 5725721.393936, 77.492248
8652, 379727.784811, 5729170.174929, 88.167200
8653, 375505.561979, 5728408.791770, 111.098580
8654, 373263.295276, 5729199.821152, 76.602668
8655, 376078.888771, 5731814.021800, 47.048865
8656, 378802.097959, 5727475.299433, 61.578661
8657, 375257.837033, 5724013.163318, 5.732845
8658, 381194.114796, 5726697.690170, 7.116635
8659, 378471.794089, 5729631.351040, 55.648132
8660, 378497.636182, 5726962.193100, 43.589389
8661, 380185.198421, 5729083.705457, 88.364884
8662, 372497.886609, 5728830.836684, 66.125400
8663, 377563.780290, 5726761.658808, 34.792438
8664, 380607.030293, 5728350.070966, 101.609733
8665, 373018.296432, 5729284.234464, 96.272257
8666, 377309.343073, 5727926.446114, 61.578661
8667, 377827.059678, 5728505.546086, 67.311506
8668, 374541.937044, 5727662.099167, 76.800353
8669, 378300.219696, 5728815.591669, 85.300778
8670, 377101.592840, 5726744.569704, 37.065807
8671, 374629.411404, 5729042.109338, 25.896644
8672, 372784.108586, 5728654.634303, 31.234120
8673, 373951.555049, 5726863.114454, 34.594753
8674, 374451.925943, 5726814.454247, 42.996336
8675, 375112.874965, 5726840.253683, 46.258127
8676, 377660.147896, 5729296.372851, 46.653496
8677, 378941.813035, 5732521.882662, 86.684568
8678, 372477.035078, 5728429.959568, 27.873487
8679, 376128.300171, 5731442.181048, 75.910773
8680, 374989.577518, 5728642.559706, 20.855694
8681, 374826.069985, 5730223.948257, 57.822659
8682, 374458.723373, 5727091.740603, 87.574147
8683, 372353.695564, 5727807.544806, 15.518218
8684, 378790.502964, 5726934.476584, 61.677503
8685, 372040.050802, 5731835.800613, 22.832537
8686, 375105.455657, 5732388.651665, 1.284948
8687, 379022.672504, 5728627.724630, 73.933930
8688, 374005.254240, 5729560.815591, 76.800353
8689, 375424.781370, 5729084.695615, 95.184993
8690, 378633.810026, 5727493.733749, 33.606332
8691, 377641.336585, 5730179.998060, 28.565382
8692, 379874.027691, 5726446.040776, 33.309805
8693, 376122.290225, 5731357.963545, 42.205599
8694, 377819.310762, 5728989.125658, 81.445934
8695, 377452.059732, 5730438.495101, 58.316870
8696, 373337.056879, 5729129.709626, 67.904559
8697, 377505.414963, 5725234.996343, 54.462026
8698, 372878.474412, 5728136.046738, 49.618761
8699, 378250.835001, 5729311.523234, 37.856544
8700, 372781.270636, 5729960.209182, 40.426440
8701, 380173.855531, 5729217.016128, 104.970366
8702, 378148.195603, 5728052.229719, 82.730882
8703, 380375.980324, 5725000.591172, 28.071171
8704, 378389.907628, 5730589.561569, 20.460326
8705, 379180.027752, 5725606.776523, 128.198272
8706, 381304.309446, 5732265.342695, 43.194021
8707, 377911.451319, 5725507.345170, 78.579511
8708, 377127.144319, 5729395.337194, 65.730032
8709, 379095.867001, 5728398.358467, 29.949172
8710, 376611.287616, 5728714.179212, 71.166350
8711, 373424.120954, 5729390.973604, 84.015830
8712, 378397.128084, 5728569.463783, 83.126250
8713, 381297.918701, 5728263.710781, 147.769018
8714, 380498.964967, 5730012.226600, 65.927716
8715, 379133.753237, 5729147.070816, 61.974030
8716, 373478.670019, 5726594.803734, 91.033623
8717, 379791.820854, 5732596.972083, 42.106757
8718, 380043.847901, 5725729.771263, 51.101393
8719, 377359.224400, 5726749.570171, 28.763066
8720, 378030.821559, 5730322.441054, 6.523582
8721, 376505.975853, 5726719.690915, 99.929416
8722, 377220.649687, 5728722.496742, 0.098842
8723, 381433.105184, 5724174.563924, 5.930529
8724, 374844.757480, 5731100.904982, 29.454961
8725, 376243.353834, 5728806.748635, 79.864459
8726, 373365.860354, 5727142.818431, 121.279321
8727, 378585.857184, 5729706.542322, 42.106757
8728, 380598.836731, 5728209.587338, 86.882252
8729, 373711.377509, 5724163.897302, 29.949172
8730, 379295.038821, 5732513.434810, 67.212664
8731, 379554.427857, 5727830.951402, 140.059330
8732, 378381.377705, 5730287.552533, 0.790737
8733, 380978.034688, 5728705.514415, 103.981945
8734, 373054.480439, 5727626.036094, 77.096879
8735, 374000.930849, 5730274.062664, 76.899195
8736, 375182.666297, 5730421.736381, 36.571596
8737, 377754.809277, 5724705.663785, 20.064957
8738, 378388.501303, 5727131.239296, 31.234120
8739, 378864.489356, 5729818.262677, 42.798652
8740, 380090.343474, 5727293.006229, 77.492248
8741, 374209.287182, 5724275.025291, 11.268005
8742, 375328.418724, 5730476.475580, 38.449597
8743, 373386.377936, 5728670.577866, 83.027408
8744, 378921.301600, 5727679.833850, 47.543075
8745, 377016.718235, 5726765.632245, 56.933080
8746, 376775.781713, 5725267.596176, 28.565382
8747, 380043.884865, 5729607.238496, 100.522469
8748, 372542.267042, 5728484.168305, 36.472754
8749, 381782.322297, 5732485.133983, 19.175378
8750, 378259.087195, 5727105.160743, 37.560018
8751, 373066.678414, 5728082.138790, 59.206449
8752, 373877.115713, 5724746.111356, 14.529796
8753, 373597.174334, 5726735.155250, 62.369398
8754, 379478.621744, 5729444.115459, 45.368548
8755, 372394.217239, 5729010.549921, 80.259828
8756, 377607.398980, 5725353.749768, 40.920651
8757, 379893.088363, 5724517.017379, 25.896644
8758, 373816.336026, 5727056.636441, 48.531497
8759, 375322.813233, 5730813.837368, 34.397069
8760, 374539.224110, 5727075.829671, 74.230457
8761, 375772.924189, 5731622.880156, 51.002551
8762, 378184.099524, 5726027.840159, 112.581212
8763, 376660.499108, 5728344.494762, 63.061293
8764, 374878.199576, 5724319.789660, 7.215477
8765, 379060.087957, 5729276.270402, 74.823510
8766, 374791.173350, 5729415.893993, 45.170864
8767, 374110.995538, 5730046.901089, 92.812781
8768, 376181.895436, 5727412.646762, 82.236671
8769, 379321.103077, 5729748.310231, 29.059593
8770, 378299.609409, 5729739.924896, 14.035586
8771, 377029.632499, 5726374.511816, 43.787074
8772, 378876.294345, 5727130.355198, 98.249100
8773, 374201.181998, 5729434.628440, 70.079086
8774, 373633.271849, 5726903.257720, 70.672139
8775, 377945.781770, 5724982.539176, 57.624975
8776, 378409.705894, 5725375.598683, 113.965002
8777, 379526.919199, 5724931.751500, 100.621311
8778, 378440.016524, 5732663.410193, 0.098842
8779, 376883.283342, 5729802.263840, 42.007915
8780, 375711.705774, 5728828.541551, 98.347942
8781, 380128.782940, 5724491.825857, 20.361483
8782, 377523.954625, 5726476.164000, 51.002551
8783, 379630.808376, 5732974.897859, 27.379276
8784, 374469.821176, 5730622.847512, 66.125400
8785, 373737.482901, 5729681.468977, 72.055929
8786, 375244.555241, 5730422.488318, 31.332962
8787, 372931.527158, 5732778.909492, 17.791587
8788, 379089.331705, 5727373.018015, 64.939294
8789, 376924.275898, 5726266.404836, 55.944658
8790, 378889.284107, 5732768.370166, 66.520769
8791, 376790.887771, 5729558.686764, 66.520769
8792, 381986.959546, 5729290.432349, 15.715902
8793, 378682.871607, 5727845.185479, 54.264342
8794, 380534.050498, 5728167.032020, 56.735396
8795, 378331.175593, 5732613.317675, 16.704324
8796, 377354.470422, 5725572.176009, 48.136128
8797, 380812.157083, 5727634.353201, 50.014129
8798, 377239.343464, 5726796.831102, 25.204749
8799, 375712.203906, 5728944.854556, 120.389742
8800, 373887.785699, 5728881.093207, 47.147707
8801, 377312.922411, 5728374.203036, 32.321384
8802, 377757.799246, 5729600.450964, 60.689082
8803, 372614.335212, 5729836.681537, 50.211814
8804, 378917.841168, 5725174.376866, 92.219728
8805, 376892.457428, 5727945.533121, 76.207300
8806, 376914.588839, 5726195.505705, 63.753188
8807, 381772.630008, 5729403.920707, 33.902858
8808, 375999.856403, 5728774.740317, 103.981945
8809, 373519.397981, 5725607.282664, 0.790737
8810, 373747.719431, 5729207.015034, 25.698960
8811, 381842.011489, 5732207.424455, 22.536011
8812, 376833.530076, 5726822.959574, 87.277621
8813, 374696.643159, 5729992.937464, 76.207300
8814, 381940.789121, 5728215.788187, 25.402433
8815, 376462.605375, 5727772.624350, 54.560868
8816, 377205.834099, 5726711.217527, 27.774645
8817, 374598.813386, 5729278.099560, 38.350755
8818, 378555.497803, 5729160.796715, 37.658860
8819, 375613.924592, 5726366.472946, 33.902858
8820, 373809.068026, 5730020.044946, 53.473605
8821, 381619.089047, 5732451.199960, 30.739909
8822, 376152.039272, 5729007.155979, 118.215215
8823, 379813.379739, 5725529.895265, 70.770981
8824, 377141.116463, 5726065.893754, 69.980244
8825, 376217.918794, 5729157.093879, 111.790475
8826, 381563.558708, 5732032.523834, 23.425590
8827, 374907.658204, 5731588.680418, 35.583175
8828, 376717.156254, 5729955.735324, 48.828023
8829, 373029.611964, 5727192.224082, 90.934780
8830, 379632.454349, 5727089.210182, 78.085301
8831, 379334.382475, 5729174.881167, 38.449597
8832, 380672.526580, 5724818.860315, 17.000850
8833, 373850.429805, 5727640.854730, 94.493098
8834, 376759.851221, 5726121.762393, 68.596454
8835, 373778.780935, 5726960.289306, 57.723817
8836, 378938.483673, 5727292.520527, 80.852881
8837, 378587.228137, 5726901.538130, 55.153921
8838, 374224.726029, 5729329.972965, 56.636553
8839, 372227.580969, 5730861.807258, 0.593053
8840, 374737.648228, 5731676.870159, 18.285798
8841, 379360.196917, 5729289.701933, 41.513704
8842, 376654.585624, 5729799.180674, 90.638254
8843, 372068.059799, 5732753.848753, 18.582325
8844, 378774.044971, 5726214.839110, 73.637404
8845, 372645.302192, 5727813.316698, 21.152221
8846, 376487.193470, 5726072.760498, 52.188657
8847, 376604.086583, 5731421.772860, 13.837901
8848, 375516.682898, 5730922.653201, 28.466540
8849, 377700.983347, 5732714.904652, 11.070321
8850, 380619.759620, 5724491.956795, 4.645581
8851, 378551.647483, 5725944.372913, 84.806567
8852, 378778.359495, 5724787.445221, 93.603519
8853, 378114.676027, 5729064.159583, 63.456662
8854, 373455.093168, 5731504.492776, 4.843265
8855, 373501.318793, 5727536.661198, 123.651533
8856, 375395.275692, 5729880.179128, 48.136128
8857, 374121.590269, 5726733.026247, 51.397919
8858, 373853.500487, 5726536.154608, 46.851180
8859, 376730.989282, 5730380.274763, 30.146857
8860, 376239.319740, 5732020.146780, 22.140642
8861, 380300.576380, 5728337.969681, 109.517105
8862, 372686.112413, 5727630.213124, 61.776345
8863, 375653.911730, 5728993.283405, 119.697847
8864, 377872.913771, 5731507.823871, 0.098842
8865, 373216.717997, 5725175.765441, 23.524432
8866, 373237.505095, 5725193.883852, 23.820959
8867, 374217.390667, 5730862.735394, 34.298227
